year,Country,AverageTemperature,AverageTemperatureUncertainty,alpha3
1878,United Kingdom,8.512416666666667,0.8225833333333333,GBR
1878,United States of America,9.017166666666666,0.9401666666666667,USA
1878,Uruguay,16.505416666666665,1.2944166666666668,URY
1878,Uzbekistan,12.537416666666667,1.7930833333333334,UZB
1878,Venezuela,25.646583333333336,0.8314166666666667,VEN
1878,Vietnam,23.9055,1.11125,VNM
1878,Virgin Islands,26.578666666666667,0.9744999999999999,VIR
1878,Western Sahara,22.726916666666668,1.4721666666666666,ESH
1878,Yemen,26.358500000000003,1.29375,YEM
1878,Zambia,21.268250000000002,1.0986666666666667,ZMB
1878,Zimbabwe,21.057666666666666,1.4245,ZWE
1878,Åland,5.756333333333334,0.8565,ALA
1879,Afghanistan,13.927999999999999,1.1909166666666666,AFG
1879,Africa,23.53408333333333,0.8256666666666667,
1879,Albania,12.325333333333333,0.8058333333333333,ALB
1879,Algeria,22.68766666666667,1.3467500000000001,DZA
1879,American Samoa,26.612254341528445,0.5412656797478386,ASM
1879,Andorra,10.298,0.8271666666666667,AND
1879,Angola,20.934583333333336,0.9535833333333333,AGO
1879,Anguilla,26.220250000000004,0.8449166666666666,AIA
1879,Antigua And Barbuda,26.068833333333334,0.7919999999999999,ATG
1879,Argentina,14.289083333333336,1.15075,ARG
1879,Armenia,9.149583333333334,1.415,ARM
1879,Aruba,27.739166666666666,1.0715000000000001,ABW
1879,Asia,7.232499999999999,0.6416666666666667,
1879,Australia,21.18466666666667,0.9562499999999999,AUS
1879,Austria,5.09975,0.71775,AUT
1879,Azerbaijan,11.685333333333334,1.5068333333333335,AZE
1879,Bahamas,24.854333333333333,0.8859166666666667,BHS
1879,Bahrain,25.821583333333336,1.4005833333333333,BHR
1879,Baker Island,24.805333333333333,0.8803333333333333,BKI
1879,Bangladesh,25.095833333333335,0.7619166666666667,BGD
1879,Barbados,26.10166666666667,0.7261666666666667,BRB
1879,Belarus,5.0335833333333335,0.9538333333333333,BLR
1879,Belgium,7.805916666666666,0.7349166666666666,BEL
1879,Belize,24.619083333333336,0.9761666666666667,BLZ
1879,Benin,26.41716666666667,1.1033333333333333,BEN
1879,Bhutan,12.180833333333332,0.8840833333333333,BTN
1879,Bolivia,20.268416666666667,1.3550000000000002,BOL
1879,"Bonaire, Saint Eustatius And Saba",26.918583333333334,0.8850000000000001,BES
1879,Bosnia And Herzegovina,9.771833333333335,0.8490833333333333,BIH
1879,Botswana,21.148583333333335,1.5895000000000001,BWA
1879,Brazil,24.147166666666667,0.8631666666666667,BRA
1879,British Virgin Islands,25.970083333333335,0.8479166666666668,VGB
1879,Bulgaria,10.395333333333333,0.89325,BGR
1879,Burkina Faso,27.450833333333335,1.2676666666666667,BFA
1879,Burma,23.753833333333333,0.7498333333333332,MMR
1879,Burundi,20.07265971192271,0.6651153357904309,BDI
1879,Cambodia,26.342333333333332,0.9185,KHM
1879,Cameroon,23.49175,0.93125,CMR
1879,Canada,-5.9084166666666675,1.8153333333333332,CAN
1879,Cape Verde,23.7685,0.9819166666666667,CPV
1879,Cayman Islands,26.429666666666666,1.0449166666666667,CYM
1879,Central African Republic,24.57275,1.0621666666666665,CAF
1879,Chad,26.59991666666667,1.5890000000000002,TCD
1879,Chile,9.204666666666666,1.2464166666666667,CHL
1879,China,6.667416666666667,0.8338333333333333,CHN
1879,Christmas Island,25.205166666666667,0.8198333333333333,CXR
1879,Colombia,24.466166666666666,0.9248333333333334,COL
1879,Comoros,25.716172196158762,0.5031438330543442,COM
1879,Democratic Republic of the Congo,23.208900402259776,0.7289587906306657,COD
1879,Costa Rica,25.264,1.1049166666666668,CRI
1879,Croatia,10.550166666666668,0.8319166666666667,HRV
1879,Cuba,25.177750000000003,1.0044166666666667,CUB
1879,Curaçao,27.14691666666667,1.0026666666666666,CUW
1879,Cyprus,19.557083333333335,0.866,CYP
1879,Czech Republic,6.348416666666665,0.74675,CZE
1879,Côte D'Ivoire,25.250416666666666,1.0481666666666667,CIV
1879,Denmark,-18.109333333333336,1.8030833333333334,DNK
1879,Djibouti,28.80819530494297,0.8854297253406415,DJI
1879,Dominica,25.7345,0.7583333333333333,DMA
1879,Dominican Republic,25.366,1.0402500000000001,DOM
1879,Ecuador,21.868173434034574,0.5347659158538249,ECU
1879,Egypt,22.664416666666668,1.2671666666666666,EGY
1879,El Salvador,24.50666666666667,0.9794166666666667,SLV
1879,Equatorial Guinea,23.88791666666667,0.9545,GNQ
1879,Eritrea,26.445916666666665,1.1908333333333334,ERI
1879,Estonia,4.280500000000001,0.8956666666666666,EST
1879,Ethiopia,23.01091274433341,0.6764322840208076,ETH
1879,Europe,7.00875,0.7282500000000001,
1879,Falkland Islands (Islas Malvinas),5.651083333333333,1.7273333333333334,FLK
1879,Faroe Islands,5.924416666666667,0.7879999999999999,FRO
1879,Fiji,25.041359970443153,0.5512627945270224,FJI
1879,Finland,0.7268333333333334,0.9294166666666666,FIN
1879,France,11.611416666666665,1.0593333333333332,FRA
1879,French Guiana,25.300749999999997,0.7653333333333334,GUF
1879,French Polynesia,25.481250000000003,0.8128333333333333,PYF
1879,Gabon,23.22266666666667,0.8939166666666667,GAB
1879,Gambia,26.959500000000002,1.0947500000000001,GMB
1879,Georgia,8.751916666666666,1.295,GEO
1879,Germany,6.660916666666666,0.7085833333333333,DEU
1879,Ghana,25.940416666666668,1.0388333333333335,GHA
1879,Greece,14.763083333333334,0.759,GRC
1879,Greenland,-18.609666666666666,1.8571666666666669,GRL
1879,Grenada,26.37666666666667,0.6724166666666666,GRD
1879,Guadeloupe,25.9645,0.7734166666666668,GLP
1879,Guatemala,22.692916666666665,0.9460000000000001,GTM
1879,Guernsey,9.224416666666666,0.7235,GGY
1879,Guinea,24.824166666666667,1.0954166666666667,GIN
1879,Guinea Bissau,26.179916666666667,1.0618333333333334,GNB
1879,Guyana,25.534666666666666,0.7624166666666666,GUY
1879,Haiti,26.15875,1.1580000000000001,HTI
1879,Honduras,24.329083333333333,0.999,HND
1879,Hong Kong,22.630583333333334,1.296,HKG
1879,Hungary,8.755166666666666,0.9404166666666667,HUN
1879,Iceland,1.2098333333333333,1.0193333333333332,ISL
1879,India,23.601083333333335,0.7359166666666667,IND
1879,Indonesia,25.113833333333332,0.80525,IDN
1879,Iran,17.665583333333334,1.3070833333333334,IRN
1879,Iraq,22.244666666666664,1.2644166666666667,IRQ
1879,Ireland,8.043583333333334,0.8418333333333333,IRL
1879,Isle Of Man,7.700166666666667,0.7025,IMN
1879,Israel,20.223,0.9649166666666665,ISR
1879,Italy,12.167083333333332,0.7750833333333333,ITA
1879,Jamaica,26.00708333333333,1.4235,JAM
1879,Japan,12.078249999999999,1.15925,JPN
1879,Jersey,9.224416666666666,0.7235,JEY
1879,Jordan,19.881,1.07525,JOR
1879,Kazakhstan,5.673166666666667,1.9761666666666666,KAZ
1879,Kenya,24.103561089426332,0.5292465251203292,KEN
1879,Kuwait,25.331083333333336,1.4150833333333335,KWT
1879,Kyrgyzstan,3.709166666666667,1.6673333333333333,KGZ
1879,Laos,23.509416666666667,0.9659999999999999,LAO
1879,Latvia,4.5945,0.8376666666666667,LVA
1879,Lebanon,18.307333333333332,0.993,LBN
1879,Lesotho,12.988333333333335,1.5882500000000002,LSO
1879,Liberia,24.71525,1.0655,LBR
1879,Libya,22.157083333333333,1.3930833333333332,LBY
1879,Liechtenstein,3.5265833333333334,0.7769166666666667,LIE
1879,Lithuania,4.9984166666666665,0.8013333333333333,LTU
1879,Luxembourg,7.595916666666667,0.7575833333333334,LUX
1879,Macau,22.398416666666666,1.3081666666666667,MAC
1879,Macedonia,10.135083333333334,0.8370000000000001,MKD
1879,Madagascar,22.769626356768423,0.5614109378441479,MDG
1879,Malawi,21.43417772775568,0.528227996710851,MWI
1879,Malaysia,25.221833333333336,0.8660833333333334,MYS
1879,Mali,27.91775,1.3220833333333333,MLI
1879,Malta,18.18875,0.8875833333333333,MLT
1879,Martinique,25.7345,0.7583333333333333,MTQ
1879,Mauritania,27.102833333333333,1.3724166666666668,MRT
1879,Mauritius,23.539843091942316,0.6210022245799937,MUS
1879,Mayotte,26.351951131374534,0.5404804661688912,MYT
1879,Mexico,20.613333333333333,0.8615833333333334,MEX
1879,Moldova,8.459333333333333,1.0385833333333332,MDA
1879,Monaco,8.182583333333334,0.77625,MCO
1879,Mongolia,-1.099083333333333,2.1343333333333336,MNG
1879,Montenegro,9.770583333333333,0.8424999999999999,MNE
1879,Montserrat,26.020583333333335,0.7834166666666667,MSR
1879,Morocco,17.135166666666667,1.2750000000000001,MAR
1879,Mozambique,23.60042779888551,0.4732828210076316,MOZ
1879,Namibia,19.668000000000003,1.242,NAM
1879,Nepal,14.872416666666666,0.9021666666666667,NPL
1879,Netherlands,7.787833333333334,0.765,NLD
1879,New Caledonia,22.192166666666665,1.1514166666666668,NCL
1879,New Zealand,10.038666666666666,0.83325,NZL
1879,Nicaragua,25.644500000000004,1.0326666666666666,NIC
1879,Niger,26.972916666666666,1.6109166666666666,NER
1879,Nigeria,25.979583333333334,1.1359166666666667,NGA
1879,Niue,25.09662211312411,0.6226942903884992,NIU
1879,North America,1.8015,0.9634999999999999,
1879,North Korea,6.633916666666667,1.25,PRK
1879,Norway,-0.51625,1.1339166666666667,NOR
1879,Oceania,21.0185,0.9451666666666667,
1879,Oman,26.27616666666667,1.1795833333333334,OMN
1879,Pakistan,20.223499999999998,0.89175,PAK
1879,Palestina,23.011583333333334,1.41575,PSE
1879,Panama,26.035083333333333,1.2013333333333334,PAN
1879,Paraguay,22.538916666666665,1.3429166666666668,PRY
1879,Peru,19.93873328623093,0.5331559829140499,PER
1879,Philippines,26.053083333333333,0.9660833333333333,PHL
1879,Poland,6.286833333333333,0.7759166666666667,POL
1879,Portugal,13.966,0.8723333333333333,PRT
1879,Puerto Rico,25.14916666666667,0.9095,PRI
1879,Qatar,26.53616666666667,1.4014166666666668,QAT
1879,Reunion,23.316063268401106,0.6320061394865499,REU
1879,Romania,8.2465,0.9763333333333333,ROU
1879,Russia,-5.84475,1.7948333333333333,RUS
1879,Rwanda,19.245599060566146,0.6631159246208239,RWA
1879,Saint Barthélemy,26.220250000000004,0.8449166666666666,BLM
1879,Saint Kitts And Nevis,25.507166666666667,0.8250833333333333,KNA
1879,Saint Lucia,26.285,0.7075833333333333,LCA
1879,Saint Martin,26.220250000000004,0.8449166666666666,MAF
1879,Saint Pierre And Miquelon,3.783583333333333,0.8689166666666667,SPM
1879,Saint Vincent And The Grenadines,26.423416666666668,0.6840833333333333,VCT
1879,Samoa,26.33213262318512,0.5219291875718928,WSM
1879,San Marino,13.220083333333333,0.8460000000000001,SMR
1879,Sao Tome And Principe,24.670749999999998,1.106,STP
1879,Saudi Arabia,25.473166666666668,1.272,SAU
1879,Senegal,27.385333333333335,1.1286666666666667,SEN
1879,Serbia,9.434166666666668,0.8911666666666666,SRB
1879,Seychelles,26.74407655242794,0.7036019455824266,SYC
1879,Sierra Leone,25.38475,1.1125833333333335,SLE
1879,Singapore,25.75225,1.0779166666666666,SGP
1879,Sint Maarten,26.220250000000004,0.8449166666666666,SXM
1879,Slovakia,6.47975,0.9631666666666666,SVK
1879,Slovenia,8.7895,0.8498333333333333,SVN
1879,Solomon Islands,26.625324135195076,0.5548696371538899,SLB
1879,Somalia,26.87478102460281,0.7891312596427417,SOM
1879,South Africa,16.476,1.4937500000000001,ZAF
1879,South America,21.328583333333334,0.8419166666666666,
1879,South Georgia And The South Sandwich Isla,1.3969205212180362,1.3890446525690798,SGS
1879,South Korea,11.834833333333334,1.0133333333333334,KOR
1879,Spain,12.985583333333333,0.8755833333333333,ESP
1879,Sri Lanka,26.57941666666667,0.7246666666666667,LKA
1879,Sudan,26.676833333333335,1.5409166666666667,SDN
1879,Suriname,25.762,0.7790833333333333,SUR
1879,Svalbard And Jan Mayen,-7.508833333333333,3.3169166666666663,SJM
1879,Swaziland,18.1965,1.4746666666666668,SWZ
1879,Sweden,1.5436666666666667,0.7660833333333333,SWE
1879,Switzerland,5.895416666666666,0.7618333333333333,CHE
1879,Syria,18.568416666666668,1.0585,SYR
1879,Taiwan,21.894833333333334,1.25675,TWN
1879,Tajikistan,4.374916666666667,1.3835833333333332,TJK
1879,Tanzania,22.34848597912409,0.4594885992400721,TZA
1879,Thailand,25.813083333333335,0.8568333333333333,THA
1879,Timor Leste,25.421583333333334,1.0623333333333334,TLS
1879,Togo,26.095166666666668,1.0516666666666665,TGO
1879,Tonga,23.240362781616284,0.6295421420030805,TON
1879,Trinidad And Tobago,25.73391666666667,0.6624166666666667,TTO
1879,Tunisia,19.706916666666668,1.10125,TUN
1879,Turkey,12.23975,0.926,TUR
1879,Turkmenistan,15.199166666666665,1.7945833333333334,TKM
1879,Turks And Caicas Islands,26.47866666666667,1.0295833333333333,TCA
1879,Uganda,23.030237321346643,0.6065783616607446,UGA
1879,Ukraine,7.338583333333333,0.9505,UKR
1879,United Arab Emirates,27.224416666666666,1.2865833333333334,ARE
1879,United Kingdom,6.9390833333333335,0.8217500000000001,GBR
1879,United States of America,8.68325,0.9580000000000001,USA
1879,Uruguay,16.641833333333334,0.9699166666666666,URY
1879,Uzbekistan,12.763916666666667,1.9353333333333333,UZB
1879,Venezuela,24.723083333333335,0.7560833333333333,VEN
1879,Vietnam,23.501166666666666,0.9514166666666667,VNM
1879,Virgin Islands,25.970083333333335,0.8479166666666668,VIR
1879,Western Sahara,21.920083333333334,1.3062500000000001,ESH
1879,Yemen,25.871926399026762,1.1609987834549877,YEM
1879,Zambia,20.764108502195203,1.007842992232354,ZMB
1879,Zimbabwe,20.61272440411701,1.2767268787550476,ZWE
1879,Åland,4.380416666666666,0.7659166666666667,ALA
1880,Afghanistan,14.199750000000002,1.3731666666666664,AFG
1880,Africa,23.540333333333333,0.7844166666666667,
1880,Albania,12.316833333333335,0.72975,ALB
1880,Algeria,22.593999999999998,1.3915,DZA
1880,American Samoa,26.612254341528445,0.5412656797478386,ASM
1880,Andorra,11.20675,0.8444166666666667,AND
1880,Angola,20.630750000000003,1.1291666666666667,AGO
1880,Anguilla,26.07541666666667,0.99675,AIA
1880,Antigua And Barbuda,25.8175,1.0116666666666667,ATG
1880,Argentina,14.24225,0.9371666666666667,ARG
1880,Armenia,7.246583333333334,1.313,ARM
1880,Aruba,27.2265,0.8975,ABW
1880,Asia,7.096916666666666,0.6398333333333334,
1880,Australia,21.66125,1.0668333333333333,AUS
1880,Austria,6.280166666666666,0.6951666666666667,AUT
1880,Azerbaijan,10.021583333333334,1.32175,AZE
1880,Bahamas,25.17866666666667,0.8194166666666667,BHS
1880,Bahrain,25.400750000000002,1.4174166666666668,BHR
1880,Baker Island,24.782,0.9561666666666667,BKI
1880,Bangladesh,24.55775,0.7465,BGD
1880,Barbados,25.67725,0.9919166666666667,BRB
1880,Belarus,5.357333333333333,0.7857500000000001,BLR
1880,Belgium,9.621416666666667,0.65825,BEL
1880,Belize,24.981083333333334,0.9747499999999999,BLZ
1880,Benin,26.73675,1.1350833333333334,BEN
1880,Bhutan,11.756,0.8685833333333334,BTN
1880,Bolivia,20.361250000000002,1.3390000000000002,BOL
1880,"Bonaire, Saint Eustatius And Saba",26.443416666666668,0.85125,BES
1880,Bosnia And Herzegovina,10.200750000000001,0.8249166666666667,BIH
1880,Botswana,21.074416666666668,1.50925,BWA
1880,Brazil,24.342416666666665,0.9015833333333334,BRA
1880,British Virgin Islands,25.83975,0.9862500000000001,VGB
1880,Bulgaria,9.768333333333333,0.7273333333333333,BGR
1880,Burkina Faso,27.71558333333333,1.39075,BFA
1880,Burma,23.369833333333332,0.8140833333333334,MMR
1880,Burundi,19.499237847222222,0.8729172453703704,BDI
1880,Cambodia,26.227249999999998,0.90325,KHM
1880,Cameroon,23.612083333333334,0.8668333333333332,CMR
1880,Canada,-6.257416666666667,1.7186666666666666,CAN
1880,Cape Verde,23.616333333333333,1.2266666666666666,CPV
1880,Cayman Islands,26.748500000000003,0.8878333333333334,CYM
1880,Central African Republic,24.621750000000002,1.0220833333333335,CAF
1880,Chad,26.726250000000004,1.5849166666666665,TCD
1880,Chile,9.159666666666666,1.0905833333333332,CHL
1880,China,6.383500000000001,0.8716666666666666,CHN
1880,Christmas Island,25.023833333333332,0.8611666666666666,CXR
1880,Colombia,24.0365,0.8639166666666668,COL
1880,Comoros,25.3511255952381,0.8138583333333332,COM
1880,Democratic Republic of the Congo,22.90341666666667,0.86525,COD
1880,Costa Rica,25.312833333333334,1.003,CRI
1880,Croatia,11.20375,0.7923333333333332,HRV
1880,Cuba,25.433833333333336,0.8533333333333334,CUB
1880,Curaçao,26.631666666666664,0.8824166666666667,CUW
1880,Cyprus,18.016916666666667,0.9095,CYP
1880,Czech Republic,7.7245833333333325,0.69575,CZE
1880,Côte D'Ivoire,25.800749999999997,1.2776666666666667,CIV
1880,Denmark,-18.66775,1.88,DNK
1880,Djibouti,28.55700304136253,1.240162408759124,DJI
1880,Dominica,25.411333333333335,0.9896666666666666,DMA
1880,Dominican Republic,25.234916666666667,0.9435833333333333,DOM
1880,Ecuador,21.868173434034574,0.5347659158538249,ECU
1880,Egypt,22.630583333333334,1.27275,EGY
1880,El Salvador,24.751166666666666,1.0080833333333332,SLV
1880,Equatorial Guinea,24.071583333333333,0.7939166666666667,GNQ
1880,Eritrea,26.551083333333334,1.2568333333333335,ERI
1880,Estonia,4.473333333333334,0.7693333333333333,EST
1880,Ethiopia,22.747692446043164,1.0453165467625898,ETH
1880,Europe,7.562416666666667,0.6305,
1880,Falkland Islands (Islas Malvinas),5.524416666666667,1.51675,FLK
1880,Faroe Islands,6.770083333333333,0.81075,FRO
1880,Fiji,25.041359970443153,0.5512627945270224,FJI
1880,Finland,0.6965833333333337,0.7743333333333333,FIN
1880,France,12.729083333333334,1.0614166666666667,FRA
1880,French Guiana,25.08125,0.8191666666666667,GUF
1880,French Polynesia,25.84675,1.00675,PYF
1880,Gabon,23.25225,0.8511666666666667,GAB
1880,Gambia,27.174583333333334,1.4039166666666667,GMB
1880,Georgia,6.656833333333334,1.2161666666666666,GEO
1880,Germany,8.276583333333333,0.6468333333333334,DEU
1880,Ghana,26.40008333333333,1.1315000000000002,GHA
1880,Greece,14.366000000000001,0.7613333333333333,GRC
1880,Greenland,-19.215583333333335,1.9334999999999998,GRL
1880,Grenada,25.894333333333336,0.9077500000000001,GRD
1880,Guadeloupe,25.67216666666667,1.0102499999999999,GLP
1880,Guatemala,23.016666666666666,0.9601666666666667,GTM
1880,Guernsey,10.847416666666666,0.7236666666666666,GGY
1880,Guinea,25.333,1.46525,GIN
1880,Guinea Bissau,26.528583333333334,1.4198333333333333,GNB
1880,Guyana,25.16208333333333,0.848,GUY
1880,Haiti,26.00225,0.9426666666666667,HTI
1880,Honduras,24.564166666666665,0.9849166666666668,HND
1880,Hong Kong,21.93516666666667,1.0996666666666666,HKG
1880,Hungary,9.453416666666667,0.7923333333333334,HUN
1880,Iceland,1.7008333333333334,1.2579166666666668,ISL
1880,India,23.86075,0.7314166666666667,IND
1880,Indonesia,25.156666666666666,0.7930833333333333,IDN
1880,Iran,17.03675,1.3026666666666666,IRN
1880,Iraq,20.920916666666667,1.2616666666666667,IRQ
1880,Ireland,9.30925,0.7804166666666666,IRL
1880,Isle Of Man,9.1935,0.6976666666666667,IMN
1880,Israel,19.262249999999998,0.9880833333333333,ISR
1880,Italy,12.75,0.6929166666666666,ITA
1880,Jamaica,25.89725,1.01075,JAM
1880,Japan,11.860583333333333,0.87525,JPN
1880,Jersey,10.847416666666666,0.7236666666666666,JEY
1880,Jordan,18.903583333333334,1.0735833333333333,JOR
1880,Kazakhstan,5.071083333333334,1.819,KAZ
1880,Kenya,23.770291366906477,0.8856558752997602,KEN
1880,Kuwait,24.38166666666667,1.4323333333333332,KWT
1880,Kyrgyzstan,3.642916666666667,1.7230833333333333,KGZ
1880,Laos,23.133333333333336,0.94075,LAO
1880,Latvia,5.007416666666667,0.7591666666666667,LVA
1880,Lebanon,16.955083333333334,1.0676666666666665,LBN
1880,Lesotho,13.108839743589742,1.4538712606837605,LSO
1880,Liberia,25.364250000000002,1.4011666666666667,LBR
1880,Libya,22.197999999999997,1.3769166666666666,LBY
1880,Liechtenstein,4.740166666666666,0.8325,LIE
1880,Lithuania,5.625583333333332,0.7290833333333334,LTU
1880,Luxembourg,9.316,0.6785833333333334,LUX
1880,Macau,21.698000000000004,1.1103333333333334,MAC
1880,Macedonia,9.96175,0.7273333333333333,MKD
1880,Madagascar,22.341464285714284,0.8409630952380952,MDG
1880,Malawi,20.927812198067635,0.9377173913043478,MWI
1880,Malaysia,25.335916666666666,0.8253333333333334,MYS
1880,Mali,27.882333333333335,1.4665833333333333,MLI
1880,Malta,18.432833333333335,0.81575,MLT
1880,Martinique,25.411333333333335,0.9896666666666666,MTQ
1880,Mauritania,26.84275,1.5406666666666666,MRT
1880,Mauritius,23.539843091942316,0.6210022245799937,MUS
1880,Mayotte,25.964449404761908,0.8191142857142858,MYT
1880,Mexico,20.063416666666665,0.9115000000000001,MEX
1880,Moldova,8.032416666666666,0.7908333333333334,MDA
1880,Monaco,9.106333333333334,0.7465833333333333,MCO
1880,Mongolia,-0.9637500000000002,2.2155833333333335,MNG
1880,Montenegro,9.901916666666667,0.7705833333333333,MNE
1880,Montserrat,25.73608333333333,1.0223333333333333,MSR
1880,Morocco,17.087166666666665,1.0580833333333335,MAR
1880,Mozambique,23.127172062350123,0.9539076738609112,MOZ
1880,Namibia,19.556,1.2465833333333334,NAM
1880,Nepal,14.820833333333335,0.8698333333333333,NPL
1880,Netherlands,9.642833333333334,0.7102499999999999,NLD
1880,New Caledonia,22.077416666666664,1.1704166666666667,NCL
1880,New Zealand,10.730166666666667,0.7525000000000001,NZL
1880,Nicaragua,25.783333333333335,0.9725833333333332,NIC
1880,Niger,26.96525,1.6689166666666668,NER
1880,Nigeria,26.179583333333337,1.1315,NGA
1880,Niue,25.09662211312411,0.6226942903884992,NIU
1880,North America,1.3391666666666662,0.97625,
1880,North Korea,6.481750000000001,1.1836666666666666,PRK
1880,Norway,-0.2020833333333334,1.1033333333333333,NOR
1880,Oceania,21.47075,1.0441666666666667,
1880,Oman,26.494833333333332,1.1624999999999999,OMN
1880,Pakistan,20.8295,0.96375,PAK
1880,Palestina,22.55175,1.4234166666666666,PSE
1880,Panama,25.838083333333334,0.9924166666666667,PAN
1880,Paraguay,22.723166666666668,1.3083333333333333,PRY
1880,Peru,19.64555259808694,0.8372167355450367,PER
1880,Philippines,25.850250000000003,0.9789166666666667,PHL
1880,Poland,7.413,0.6920833333333333,POL
1880,Portugal,14.240916666666665,0.83475,PRT
1880,Puerto Rico,25.001666666666665,0.9596666666666667,PRI
1880,Qatar,26.34641666666667,1.3688333333333331,QAT
1880,Reunion,23.316063268401106,0.6320061394865499,REU
1880,Romania,8.034166666666666,0.7495833333333333,ROU
1880,Russia,-5.737166666666667,1.9005833333333333,RUS
1880,Rwanda,18.687902199074074,0.8673541666666668,RWA
1880,Saint Barthélemy,26.07541666666667,0.99675,BLM
1880,Saint Kitts And Nevis,25.211583333333333,0.9626666666666667,KNA
1880,Saint Lucia,25.860833333333332,0.9642499999999999,LCA
1880,Saint Martin,26.07541666666667,0.99675,MAF
1880,Saint Pierre And Miquelon,3.5063333333333335,0.9496666666666665,SPM
1880,Saint Vincent And The Grenadines,25.979833333333332,0.92875,VCT
1880,Samoa,26.33213262318512,0.5219291875718928,WSM
1880,San Marino,13.799833333333334,0.8056666666666666,SMR
1880,Sao Tome And Principe,25.050916666666666,0.8055,STP
1880,Saudi Arabia,25.141000000000002,1.2460833333333332,SAU
1880,Senegal,27.54875,1.4276666666666669,SEN
1880,Serbia,9.574583333333335,0.7495833333333334,SRB
1880,Seychelles,26.305832142857145,0.8028755952380952,SYC
1880,Sierra Leone,26.029666666666667,1.5358333333333334,SLE
1880,Singapore,26.122500000000002,0.8220833333333334,SGP
1880,Sint Maarten,26.07541666666667,0.99675,SXM
1880,Slovakia,7.440416666666667,0.8432499999999999,SVK
1880,Slovenia,9.644583333333333,0.8215,SVN
1880,Solomon Islands,26.625324135195076,0.5548696371538899,SLB
1880,Somalia,26.537520383693046,1.059535371702638,SOM
1880,South Africa,16.60613621794872,1.3443108974358975,ZAF
1880,South America,21.350416666666664,0.8360833333333333,
1880,South Georgia And The South Sandwich Isla,0.8310433604336044,1.6991944444444445,SGS
1880,South Korea,11.476666666666667,0.9845833333333333,KOR
1880,Spain,13.388583333333335,0.7848333333333333,ESP
1880,Sri Lanka,26.66125,0.82425,LKA
1880,Sudan,26.84391666666667,1.4264166666666667,SDN
1880,Suriname,25.483500000000003,0.84025,SUR
1880,Svalbard And Jan Mayen,-8.234333333333334,3.3375833333333333,SJM
1880,Swaziland,18.261559294871795,1.3356666666666666,SWZ
1880,Sweden,2.1525833333333337,0.6702499999999999,SWE
1880,Switzerland,7.1507499999999995,0.7715,CHE
1880,Syria,17.027083333333334,1.1005,SYR
1880,Taiwan,21.25225,1.1349166666666666,TWN
1880,Tajikistan,4.405833333333334,1.5235833333333335,TJK
1880,Tanzania,21.878541979949873,0.8352155388471177,TZA
1880,Thailand,25.61616666666667,0.894,THA
1880,Timor Leste,25.606416666666664,1.0925833333333335,TLS
1880,Togo,26.49608333333333,1.0949166666666665,TGO
1880,Tonga,23.240362781616284,0.6295421420030805,TON
1880,Trinidad And Tobago,25.192916666666665,0.8778333333333332,TTO
1880,Tunisia,19.856416666666668,1.0344166666666668,TUN
1880,Turkey,10.473333333333333,0.9390000000000001,TUR
1880,Turkmenistan,14.363333333333335,1.7331666666666667,TKM
1880,Turks And Caicas Islands,26.443250000000003,0.8875000000000001,TCA
1880,Uganda,22.59579050925926,0.8933159722222223,UGA
1880,Ukraine,6.742999999999999,0.8032499999999999,UKR
1880,United Arab Emirates,27.32641666666667,1.2436666666666667,ARE
1880,United Kingdom,8.387,0.7425833333333333,GBR
1880,United States of America,8.110333333333333,1.0570833333333334,USA
1880,Uruguay,16.574333333333332,0.8934166666666666,URY
1880,Uzbekistan,12.109833333333334,1.85175,UZB
1880,Venezuela,24.20625,0.8093333333333333,VEN
1880,Vietnam,23.193833333333334,0.8905,VNM
1880,Virgin Islands,25.83975,0.9862500000000001,VIR
1880,Western Sahara,21.416083333333333,1.521,ESH
1880,Yemen,25.8575,1.3022500000000001,YEM
1880,Zambia,20.468083333333333,1.07525,ZMB
1880,Zimbabwe,20.412666666666667,1.3618333333333332,ZWE
1880,Åland,5.126916666666667,0.8559166666666668,ALA
1881,Afghanistan,14.270333333333333,1.0535833333333333,AFG
1881,Africa,23.927916666666665,0.7171666666666666,
1881,Albania,12.023416666666668,0.7275,ALB
1881,Algeria,23.46166666666667,1.3034166666666667,DZA
1881,American Samoa,26.612254341528445,0.5412656797478386,ASM
1881,Andorra,11.327,0.7749166666666666,AND
1881,Angola,20.9395,0.9460000000000001,AGO
1881,Anguilla,26.208833333333335,0.7945000000000001,AIA
1881,Antigua And Barbuda,26.030083333333334,0.7964166666666667,ATG
1881,Argentina,14.088999999999999,0.9436666666666667,ARG
1881,Armenia,8.142583333333333,1.0505833333333332,ARM
1881,Aruba,27.367500000000003,0.8776666666666667,ABW
1881,Asia,7.073666666666667,0.6144166666666667,
1881,Australia,21.7925,0.882,AUS
1881,Austria,5.444500000000001,0.5914166666666666,AUT
1881,Azerbaijan,10.8285,1.0543333333333333,AZE
1881,Bahamas,24.9165,0.7446666666666667,BHS
1881,Bahrain,26.266583333333333,1.2500833333333334,BHR
1881,Baker Island,24.724,1.2836666666666667,BKI
1881,Bangladesh,24.555583333333335,0.5855,BGD
1881,Barbados,26.139583333333334,0.72975,BRB
1881,Belarus,4.479833333333334,0.64875,BLR
1881,Belgium,8.825666666666667,0.5385,BEL
